journal_nlm_id	scopus_id
101579076	21100203916
101579188	800147112
101579189	21100823214
101579218	5000153105
101579321	21100203116
101579333	21100785528
101579384	21100198448
101579451	19900192116
101579614	21100242814
101579785	20000195083
101579789	19700175011
101579795	21100854823
101579928	21100470815
101579976	21100240100
101580004	21100218533
101580011	21100248023
101580052	21100897503
101580198	21100780677
101580242	21100857390
101580247	20000195097
101580302	21100201542
101580341	21100792504
101580365	21100902550
101580381	21100202146
101580415	21100211108
101580419	21100206244
101580444	27202
101580483	5600154339
101580495	25145
101580524	21100246515
101580575	21100237425
101580583	21100440512
101580606	21100310070
101580613	5800154205
101580621	21100215102
101580716	21100197927
101580720	21100824968
101580721	24596
101580767	21100216323
101580775	21100790524
101580780	21100242270
101580833	13569
101580844	5700161511
101580948	21100201310
101580963	21100860060
101581025	21100981226
101581035	21100852992
101581063	21100802702
101581119	21100314711
101581124	21100218534
101581142	18500162200
101581209	54469
101581250	28470
101581281	19700201535
101581293	21100286975
101581406	21100207207
101581613	21100225611
101581621	21100218543
101581657	21100199840
101581682	21100790933
101581697	24721
101581949	21100406340
101582127	21100243805
101582382	19700168907
101582387	12100156063
101582396	7200153167
101582397	21550
101582422	21100215113
101582547	19900192615
101582548	52949
101582615	21100318814
101582666	21100211335
101582727	21100261937
101582729	19700186878
101582795	75898
101582808	21100269632
101582811	19400158708
101583209	21100802700
101583212	21100854005
101583225	21100894554
101583235	21100239231
101583308	21100901466
101583319	19700187621
101583421	21100205998
101583539	21100979269
101583566	21100822819
101583622	21100451398
101583683	21100932735
101583709	21100775590
101583712	21100269620
101583714	5600152819
101583715	23678
101583720	21100287116
101583724	19700182304
101583844	21100773822
101584082	21100829244
101584097	28521
101584127	26146
101584158	21100338761
101584298	19700188161
101584322	21100224419
101584330	5800173379
101584391	21100212900
101584658	21100912389
101584822	5400152708
101584839	21100826294
101584842	21100901172
101584936	21100853559
101584943	4700152624
101584990	21100255433
101585019	21100199816
101585104	21100854195
101585129	21100232419
101585280	21100197524
101585329	21100203935
101585349	21100285069
101585355	21101027491
101585359	21100255109
101585369	21100318415
101585405	21101039864
101585411	21100401153
101585412	21100313904
101585484	21100408176
101585492	12409
101585606	16900154707
101585623	27872
101585628	4000151612
101585639	21100317203
101585668	4700152642
101585681	21100329308
101585748	14000156235
101585750	13609
101585753	21100334845
101585755	28703
101585952	21100415545
101585958	21100455430
101585961	21100208087
101585990	21101039508
101586012	21100211332
101586049	21100428207
101586057	21100422918
101586276	21100863709
101586282	21100857165
101586294	19700187617
101586305	21100854243
101586313	19926
101586429	21100879723
101586562	21100297824
101586617	21100223312
101586663	21100208077
101586694	57810
101586730	21100224437
101586778	21100235813
101586844	21100853957
101586847	21100792547
101586943	21100781400
101586944	21100790313
101587101	19900192570
101587128	14500154708
101587134	21100244847
101587141	21100329538
101587143	5600155054
101587156	21100773749
101587157	21100854188
101587173	16599
101587185	21100235630
101587186	21100235631
101587228	21100244818
101587480	21100854600
101587489	21100853016
101587507	75869
101587516	19125
101587668	145752
101587771	21100888787
101587774	21100389521
101587775	21100790777
101587903	21100245723
101587935	21100451405
101587950	21100241601
101587954	21100228571
101587977	19700170610
101587988	21100316035
101588021	26421
101588106	21100833928
101588279	21100873115
101588280	21100903773
101588314	21100258398
101588392	21100780211
101588591	18663
101588603	27477
101588623	25967
101588650	19700188445
101588740	21100817620
101588850	21100237607
101588923	21100203705
101588931	27391
101588960	86164
101589164	21100857530
101589270	21100197945
101589315	21100253060
101589356	21100218041
101589461	21100867371
101589482	4700153505
101589530	21100228537
101589532	21100228730
101589534	21100228546
101589536	21100228519
101589539	21100228531
101589542	21100228518
101589544	21100228540
101589550	21100228547
101589553	21100228543
101589641	21100390407
101589648	21100788963
101589673	21100873121
101589680	21100197950
101589859	21100776086
101589872	21101023099
101589932	21100812104
101589956	19900192512
101589964	26389
101589965	21100332455
101590103	21100286318
101590303	21100203903
101590304	21100207006
101590449	21100218055
101590450	21100200440
101590471	21100432437
101590473	21100403506
101590557	20500195210
101590561	5700172674
101590563	21100208037
101590567	16160
101590587	21100415502
101590593	21100463103
101590599	11500153412
101590643	21100901143
101590676	21100459104
101590741	21100217226
101590778	21100204924
101590828	21100431319
101590911	21100215116
101590913	24355
101590914	21100208308
101590914	21100874179
101590943	21100777750
101590955	21100238667
101591032	21100222518
101591369	21100316063
101591528	21100235822
101591564	19400157312
101591609	21100278103
101591614	23704
101591640	5700177956
101591754	19700187515
101591808	21101028569
101591856	19700175783
101591861	21100256102
101591869	17700155308
101592082	71092
101592084	20500195056
101592115	15662
101592153	19700187607
101592307	13838
101592311	66344
101592337	21100784000
101592344	21100829975
101592569	21100206609
101592634	21100797005
101592642	21100218529
101592668	21100857160
101592680	16730
101592728	19700190323
101592756	21100797004
101592765	21100797006
101592807	21100316045
101592911	5800207535
101592994	21100253082
101593215	19800188022
101593448	21100228953
101593482	19700182321
101593556	11000153782
101593571	21100247072
101593588	14932
101593588	21100224443
101593594	14363
101593766	28686
101593777	5800170566
101593783	21100831810
101593794	21100904390
101593840	21100401154
101593867	34808
101593943	20893
101594038	23222
101594048	4700152855
101594076	19900191987
101594232	4700151740
101594257	21100304268
101594267	4400151408
101594320	21100258853
101594340	21100216567
101594455	25168
101594475	21100244230
101594668	21100381004
101594682	5800208396
101594682	98636
101594776	11900154337
101594777	21100241807
101594808	21100235634
101594811	21100287113
101594885	21100232818
101595090	23737
101595241	15757
101595244	25208
101595310	21100317990
101595366	21100241668
101595487	21100258760
101595492	144618
101595505	28512
101595605	21100239831
101595808	21100784207
101595834	21100278308
101595867	19700182729
101595870	27019
101595914	23087
101595919	21100827467
101595920	19900193635
101595978	24045
101596096	21100307458
101596098	21100277040
101596099	21100267980
101596104	21100781975
101596148	20500195063
101596156	21100345623
101596175	12424
101596181	21100788294
101596317	21100337905
101596328	21100201774
101596331	19900192163
101596345	21100810658
101596414	21100394188
101596451	5700165208
101596623	21100797014
101596689	21100218328
101596693	21100197766
101596700	145487
101596714	22431
101596726	21100211765
101596732	21100207641
101596736	21100925779
101596773	21100232403
101596787	21149
101596828	21100466857
101596845	21100466865
101596872	21100420802
101596899	21100943924
101597065	6200180160
101597070	21100222534
101597181	5800222015
101597220	21100239250
101597239	4700152629
101597241	21100781873
101597411	21100239606
101597440	21100927361
101597441	21100254589
101597442	21100201775
101597444	21100255571
101597449	21100201770
101597470	26927
101597472	95587
101597474	21100438049
101597592	21100394094
101597634	9500153997
101597642	4700152798
101597643	74882
101597967	21100228569
101597971	21100853879
101597976	70397
101597993	21100782975
101598104	21100821160
101598194	24725
101598241	21100241219
101598259	21100211340
101598362	19700200915
101598413	21100824973
101598416	21101027490
101598423	21100877196
101598477	21100242616
101598493	21100229202
101598510	21100344997
101598595	21100409888
101598646	21100367158
101598651	21100432435
101598654	29372
101598992	19900191347
101599032	21100901148
101599034	19900193539
101599170	145213
101599172	21100399731
101599173	24689
101599215	21100229190
101599229	21100241208
101599306	20600195714
101599397	21100232826
101599504	21100967335
101599509	21100919471
101599516	18000156703
101599815	21101041509
101599820	21100248812
101599824	21100228130
101599927	21100904468
101600052	21100978391
101600173	21100230018
101600252	21774
101600304	21100853525
101600557	21100830140
101600560	20700195026
101600562	21100788884
101600758	21100854905
101600770	21100285052
101600789	19700201416
101600811	21100241659
101600851	21101037129
101600853	21100284251
101601065	21100467801
101601114	21100229207
101601190	21100853994
101601396	21100853501
101601398	21100285419
101601540	21100348543
101601569	29466
101601576	21100229837
101601613	21100784723
101601648	14175
101601751	21100274406
101601804	21100277171
101601804	21831
101602023	21100398887
101602037	21100373947
101602249	22636
101602269	21100777379
101602406	21100470510
101602522	21100239265
101602527	16284
101602528	15063
101602535	19900191884
101602614	21100828134
101602681	21100935763
101602699	21100223310
101602701	21100220500
101602766	19700166403
101603118	21100258397
101603132	21100207619
101603205	21100824974
101603207	21959
101603309	21100898973
101603418	21100414954
101603421	21100216328
101603425	21100239256
101603430	21100960223
101603453	21100937016
101603455	21100237215
101603542	21101040698
101603546	21100258402
101603561	21100466413
101603579	13871
101603754	19900192607
101603758	21100847273
101603785	17600155126
101603812	28964
101603819	20500195024
101603821	5600155215
101603877	21100244210
101603887	21100241696
101603896	21100241213
101603970	21100219905
101603979	21100248810
101603981	20891
101604085	21100317204
101604288	5000154401
101604289	23411
101604290	21100243801
101604321	21100916532
101604369	21100228016
101604375	20142
101604398	4900152303
101604419	16886
101604424	4700152406
101604463	21100203501
101604515	21100226998
101604520	21100256982
101604552	21100285074
101604579	21100872100
101604797	21100464638
101604818	5700164130
101604845	21100789945
101605014	24495
101605016	21100397361
101605121	21100241773
101605200	21100242623
101605200	25859
101605206	21100241624
101605237	21100241689
101605247	21100258400
101605278	21100245727
101605473	21100464557
101605474	21100287117
101605525	21100853977
101605555	21100220495
101605566	21100386506
101605578	21100967252
101605583	25569
101605592	28474
101605599	28070
101605639	21100242403
101605730	21100224448
101605827	21100385606
101605877	21100817408
101606001	21100294621
101606072	21100394095
101606442	19700187808
101606447	19124
101606493	21100824552
101606545	27370
101606565	21100853961
101606638	21100787658
101606641	21100394093
101606645	21100394090
101606704	21101039171
101606711	21100926532
101606715	21100348991
101606753	21100286802
101606755	19500157002
101606765	21100202150
101606807	21100428409
101606818	21100854159
101606825	5600155048
101606826	21100873119
101606828	21100860776
101606869	21100227428
101606883	27538
101607052	21100198464
101607055	16396
101607240	21100824878
101607241	19700186871
101607247	21188
101607248	16100154756
101607249	4700151736
101607252	13788
101607270	20381
101607287	17472
101607408	29348
101607410	26880
101607433	21100265033
101607586	21100855411
101607604	21100817648
101607771	21100241646
101607774	26738
101607776	21100211768
101607800	21100454943
101607802	21100269013
101607835	15074
101607848	20300195058
101607860	21100853949
101607963	21100258399
101607969	21100773821
101607972	5800207756
101608375	21100448930
101608568	28075
101608624	23090
101608630	16900154702
101608632	11700154613
101608643	4100151509
101608646	26796
101608648	21100405051
101608649	21100215718
101608652	21100398001
101608807	21100464933
101608821	21100456160
101608843	21100396438
101608851	21100222921
101608852	21100248891
101608904	4700152741
101608906	21100228140
101608980	21100255572
101609037	21100246534
101609129	21100413715
101609135	21100904742
101609152	18534
101609156	21100416483
101609161	21100246541
101609191	21100293900
101609196	21100384222
101609244	21100469365
101609393	21100274221
101609473	27569
101609481	13000154717
101609485	97030
101609487	21100803362
101609489	21100831445
101609524	21100201089
101609707	21000195302
101609743	18580
101609750	19600164700
101609750	24171
101609794	21100202722
101609844	145208
101610015	27784
101610057	27159
101610058	18405
101610216	21100253674
101610279	21100853871
101610292	21100206283
101610479	21100797856
101610482	21100228541
101610606	12121
101610672	21100329539
101610673	21100367530
101610691	21100941154
101610692	4700152843
101610695	21100201082
101610696	21100926541
101610753	21100278313
101610760	14929
101610773	21100782803
101610809	20300195054
101610982	26928
101610983	13460
101610988	5600153394
101611082	19700201627
101611084	12346
101611085	6400153166
101611092	21101038812
101611182	21100379734
101611199	21100852987
101611300	21100248838
101611331	21100976869
101611451	21100202159
101612123	6000153223
101612144	144917
101612145	21789
101612396	21100201017
101612400	21100206605
101612707	21101020045
101612886	7100153149
101612962	21100305282
101613227	21100455212
101613232	21100211347
101613233	21100228128
101613234	21100258753
101613235	21100219314
101613236	21100228018
101613245	23054
101613293	21100255088
101613324	9500154102
101613386	21100228316
101613409	21100857423
101613422	21100923448
101613425	21100200401
101613434	19700200841
101613454	13854
101613459	21100826658
101613462	21100284944
101613471	24623
101613643	21100242835
101613665	21100265444
101613783	21100439340
101613952	21100255400
101613976	145592
101613977	19700201622
101613978	27919
101613980	21100824896
101614018	21100854146
101614024	21100330722
101614130	21100333810
101614169	21101019765
101614171	19700186711
101614202	21100237605
101614305	18707
101614310	21100790774
101614313	145228
101614314	21100448513
101614420	17918
101614436	21100837973
101614637	21100368204
101614773	21100337102
101615124	10800153305
101615147	21100401152
101615153	21100197949
101615171	21100854952
101615484	21100845200
101615492	21100851481
101615637	21100932750
101615660	21100266501
101615816	21100829265
101615857	15398
101615869	19700175256
101616056	4400151741
101616083	21100239646
101616169	13178
101616176	21100228948
101616179	84156
101616213	14723
101616214	21100235616
101616223	19900192720
101616224	19700174729
101616225	21100416172
101616226	19700177337
101616229	20500195424
101616264	21100216519
101616494	21100222556
101616530	130103
101616541	90549
101616579	21100798718
101616684	3900148214
101616698	21100854640
101616707	21100461914
101616858	29055
101616869	21100283772
101616960	21100781204
101616999	12893
101617001	5700183859
101617003	21100211117
101617005	21100791268
101617007	21100330714
101617010	21100877201
101617027	21100268395
101617035	23017
101617037	4500151523
101617321	21100285725
101617390	21101038507
101617394	18192
101617460	21100801744
101617576	21100286309
101617580	145568
101617613	19900191584
101617615	147229
101617624	20110
101617640	21100775662
101617839	19700186870
101617957	3400148107
101617971	11700154711
101617973	13518
101617978	21100469375
101617983	19700174609
101618283	29010
101618432	21100464772
101618774	21100264566
101618796	21100241788
101618802	21100464566
101618806	21100874917
101618821	21100237403
101618823	21100336502
101618881	21100268403
101618943	21100853015
101619146	21100307493
101619156	21100461912
101619270	21100242411
101619315	21100853556
101619319	16300154722
101619358	28978
101619599	21100235629
101619670	21916
101619685	5700161712
101619699	19893
101619899	21100808899
101619905	21100787828
101620055	14500154730
101620056	20928
101620182	21100326898
101620247	21100239228
101620313	21100316073
101620319	21100326880
101620352	21100409310
101620367	5800207502
101620385	21100854010
101620508	21100862081
101620522	21100394399
101620585	21100466864
101620618	19700169883
101620768	12493
101620785	12457
101620864	21100324714
101620870	14506
101621446	21100932758
101621911	19700188101
101621964	19700174950
101621966	21100836322
101622033	20738
101622035	19400156803
101622055	27956
101622092	21100788832
101622104	21100787785
101622131	11200153519
101622138	29140
101622179	21100784726
101622188	21100854141
101622189	21100361200
101622222	21100853007
101622231	21100835710
101622233	21100466866
101622292	21100370010
101622294	12132
101622298	21100197156
101622305	21162
101622308	21100286926
101622319	27545
101622322	25167
101622328	17500155125
101622394	12067
101622400	21100349594
101622422	21100332429
101622429	19500157063
101622459	21100253424
101622466	21100927199
101622604	21100237606
101622728	14130
101622796	100147319
101622802	16242
101622812	21100205112
101622895	21100326082
101622983	21100884825
101623073	15980
101623074	21100427639
101623101	21100406867
101623153	21100338307
101623246	21100309828
101623267	19700201624
101623278	21100823147
101623285	21100899308
101623304	6500153152
101623431	21100853513
101623460	21100853560
101623468	21100872821
101623508	21100972444
101623511	26401
101623512	21100255550
101623528	20143
101623537	21100403931
101623613	21100319398
101623618	21100858269
101623795	21100297606
101623819	21100779064
101623951	21100307484
101624119	21100301612
101624144	21100283369
101624393	21100945900
101624414	21100390415
101624416	21100313911
101624422	21100326555
101624425	21100792751
101624426	86430
101624439	21100893578
101624623	21100385417
101624626	21101021074
101624698	21100307455
101624726	21100980647
101624744	21100932751
101624750	21100369843
101624758	21100873117
101624807	19700181203
101624843	21100371216
101624857	21100451375
101624951	21100836179
101624961	21100853495
101625043	25194
101625088	21100886426
101625127	21100829921
101625237	12172
101625249	21100854885
101625305	21100211334
101625548	21100897004
101625721	21100390174
101625812	21100882155
101625831	18699
101625834	21100854242
101625893	21100933947
101626019	21100853506
101626221	21100976837
101626355	21100774810
101626357	21100283795
101626363	6300153130
101626369	21100825823
101626378	15492
101626387	21100900600
101626542	21101037127
101626550	9000153112
101626553	15163
101626556	21100395924
101626566	21101030756
101626570	21101021076
101626590	21100390416
101626612	21100403917
101626657	21100833027
101626991	21100199762
101626996	21100823286
101627000	21100788478
101627166	21100298690
101627192	21100325142
101627297	21100466403
101627304	21100469363
101627311	21100780107
101627562	21100206602
101627564	5000154503
101627567	21100265182
101627670	21100283722
101627676	21100464683
101627692	21100316070
101627713	21100198493
101627798	21100831025
101627814	21100254353
101627988	21100461983
101628367	21100403504
101628371	21100897526
101628372	21100285028
101628373	5700165209
101628381	26675
101628382	21100386521
101628383	21100255429
101628392	22315
101628476	21100779233
101628536	22340
101628730	21100853995
101628831	21100854832
101629327	28435
101629335	21100316069
101629336	8300153137
101629355	21100335701
101629363	21101021862
101629385	20625
101629387	21100440607
101629388	5800207563
101629389	20949
101629392	4900153217
101629425	20952
101629427	26621
101629430	20962
101629432	20967
101629433	20986
101629434	13321
101629436	20988
101629438	19900191814
101629440	19700190314
101629443	19700187803
101629445	6500153191
101629607	21100854826
101629678	21100409442
101629698	20300195041
101629784	20873
101629797	25242
101629820	21100884991
101629823	14000155895
101630011	21100466213
101630076	21100385419
101630209	21100797724
101630250	21100826277
101630252	5700162683
101630260	13877
101630264	19900191857
101630272	21100367469
101630275	5600156898
101630279	21100853991
101630280	21100829272
101630630	29426
101630631	21100403813
101630927	20578
101630969	18400156701
101630971	28464
101631045	21100371969
101631047	21100324708
101631050	21100399469
101631052	21100785517
101631053	21100434606
101631056	21100358312
101631218	21100780696
101631219	21100464778
101631607	21101017384
101631612	21100324367
101631629	21100921050
101631757	19700200703
101631764	21100853883
101631768	17400154814
101631770	21100218040
101631773	13893
101631836	5700165569
101631838	13930
101631999	21100324439
101632059	21100469671
101632147	5700166917
101632149	18968
101632211	18988
101632223	21100324364
101632247	21100902532
101632373	21100316609
101632392	23282
101632486	19900191736
101632487	145570
101632489	19700181206
101632508	21100829991
101632513	21100835954
101632515	19800188055
101632521	19700183300
101632567	16273
101632727	21100370881
101632852	19200156941
101632869	21100791821
101632870	21100388416
101632875	21100464901
101632887	21100901579
101632915	27970
101632920	14433
101632921	19700200707
101632987	21100811521
101633073	21100338508
101633095	21100409368
101633108	21100403124
101633114	18700156718
101633116	21100977384
101633120	21100881654
101633121	21100310028
101633241	21100427224
101633384	21100853003
101633417	19900191883
101633445	21100927406
101633449	17900156739
101633454	5600153974
101633495	21100829268
101633691	144884
101633705	21100428281
101633724	4000148905
101633740	22116
101633793	21100356781
101633873	21100855741
101633879	21100317907
101633884	28554
101633915	21100834704
101633942	15671
101633948	4400151519
101633995	21100431535
101634002	21100200205
101634120	21100283759
101634146	24227
101634338	24772
101634343	5700160451
101634366	21100368207
101634369	21100327726
101634377	19900191701
101634445	24593
101634451	21100244205
101634454	86448
101634491	21100854841
101634495	21101039767
101634499	21100466856
101634502	21100349513
101634506	21100210922
101634510	29295
101634516	21094
101634540	21100286921
101634575	21100899502
101634614	21100433120
101634619	19700169970
101634680	21100254699
101634698	21100202726
101634835	21100244944
101634931	17465
101634931	99978
101634942	21100208070
101634944	88345
101634947	21100830172
101634954	21100893581
101634958	6500153108
101634959	21100320408
101634960	19600162023
101635009	21100469613
101635090	13688
101635097	19700177034
101635165	4000149107
101635337	33944
101635343	21100324362
101635391	19900188288
101635411	21100870389
101635417	21100466753
101635418	21100228100
101635420	19700176401
101635426	21100847371
101635460	21100841829
101635566	18704
101635583	26619
101635592	21100934557
101635596	21100853557
101635599	21100325079
101635604	21100469599
101635614	21100244850
101635698	21100327967
101635775	100147301
101635967	21100414802
101635973	21100836581
101636035	11200153506
101636045	65749
101636079	5600153399
101636260	21100201772
101636261	28380
101636280	21100790929
101636294	21100395916
101636388	21100820001
101636421	61534
101636664	21100240500
101636666	21100446518
101636668	21100283701
101636710	19400158519
101636742	26801
101636743	21100454972
101636921	21100899304
101636962	21100898691
101637006	5400152707
101637045	21100468501
101637157	25708
101637215	19700175905
101637326	79405
101637335	18202
101637351	21100258759
101637353	24678
101637366	15823
101637367	18184
101637369	21100787782
101637404	21100469670
101637426	21100324971
101637472	19900192513
101637498	21100829572
101637652	21100200823
101637720	21100399164
101637818	21100466855
101637926	21100304895
101637930	21100780480
101637937	21100823603
101637948	21100403190
101638041	13761
101638061	21100782247
101638123	21100356804
101638126	19941
101638252	21730
101638268	21100854855
101638398	21100788267
101638489	21100932756
101638582	3900148216
101638676	21100826280
101638683	21100786317
101638686	21101039772
101638700	19900192612
101638721	21100242405
101638721	21100928216
101638820	21100881252
101638882	21100790704
101638918	21100200804
101639000	21100405118
101639018	5800207554
101639021	15591
101639096	19226
101639133	21100854818
101639183	21100854892
101639186	24392
101639331	21100400853
101639455	18661
101639462	21100374601
101639619	21100456196
101639637	21100830708
101639642	21100853805
101639666	21973
101639779	21100854845
101639818	5300152513
101639829	21100317906
101639933	21100268079
101639986	21100262320
101640053	21100870584
101640056	21100810500
101640088	22751
101640104	21100838016
101640161	21100284241
101640192	21100451321
101640242	21100780830
101640243	19700173248
101640463	21100433106
101640528	21100853993
101640727	19400157163
101640846	21100283765
101640883	14000156195
101640903	21100229176
101641048	14544
101641052	12360
101641054	21100369732
101641391	21100469641
101641616	21100268072
101641624	15646
101641701	21100941199
101641706	12838
101642076	21100899501
101642117	21100369715
101642133	19709
101642258	21100867250
101642264	21100913479
101642274	27191
101642410	26141
101642411	21100870569
101642540	21100844907
101642616	21100437623
101642669	21100901149
101642883	21100794825
101643109	19774
101643112	21100195305
101643181	21100455629
101643409	21100369734
101643461	21100829270
101643514	12100157016
101643524	4700152801
101643563	21100854446
101643584	21100370017
101643595	21100407195
101643623	21100468978
101643739	21100854894
101643741	20894
101643766	21100372295
101643909	21100283766
101643929	21100837404
101644279	13411
101644425	21100370879
101644596	21100853973
101644681	21100853884
101644694	21100199107
101644944	21100363813
101645109	21101030139
101645127	21100913558
101645255	21101030144
101645273	21100372434
101645355	21100369870
101645386	11800154594
101645742	21100310046
101646176	21100386862
101646301	21100203118
101646459	21100851335
101646508	25957
101646680	6200180165
101646684	16800154722
101646714	21100368801
101646875	21100448905
101647039	21100369815
101647350	5600153585
101647362	21100782808
101647392	21100224449
101647394	21100217021
101647414	21100814520
101647441	144951
101647528	21100446014
101647585	21100826224
101647801	21100922608
101647886	21100293201
101647935	21100899293
101648047	21100868809
101648127	21100821132
101648133	21100784204
101648182	17916
101648258	21100345801
101648258	21101021202
101648302	21100386500
101648453	21100854162
101648460	21100932753
101648465	21100399127
101648481	21100315995
101648484	23651
101648490	31074
101648494	16047
101648503	5000153601
101648506	21100433204
101648508	11300153719
101648545	21100854224
101648546	21100787536
101648671	21100301603
101648679	19700188421
101648833	21100933954
101648835	5700188665
101648860	21100454975
101648866	21100854004
101648873	4700152866
101648987	21100427192
101649002	22330
101649113	29614
101649136	21100372442
101649179	21100784713
101649265	21100390417
101649332	21100854644
101649333	21100868882
101649438	21100981277
101649453	21100779062
101649525	21100394792
101649562	21100793213
101649636	12814
101649715	21100832225
101649722	29653
101649815	21101020137
101649842	21100463101
101649853	21101039168
101649860	21100307481
101649948	21100835138
101650118	21100415705
101650151	21100397712
101650194	10800153309
101650225	21100369845
101650235	21100451659
101650287	21100886228
101650615	21100415801
101650634	21100854907
101650636	21100833818
101650643	21100854817
101650646	25162
101650703	21100854471
101650712	21101023071
101650767	21100244628
101650829	21100775591
101650950	21100807769
101650951	21100831042
101650983	21100886153
101651013	21100789031
101651075	21100204119
101651081	21100413740
101651084	144969
101651105	21100854820
101651110	12507
101651184	21100239225
101651197	19700174662
101651414	21101022494
101651453	21100228063
101651457	21101039773
101651609	21100902913
101651620	21100464658
101651624	21100386473
101651645	19900188955
101651716	145468
101651773	6700153284
101651996	21100197947
101652058	21100422060
101652082	21100464902
101652106	144970
101652150	21100853493
101652231	21100855885
101652233	21100439341
101652294	21100861038
101652296	23316
101652401	21100435142
101652445	21100916535
101652580	19700174943
101652639	21100858473
101652861	21100420583
101652981	21100403271
101653053	74924
101653159	21100922747
101653173	21100843667
101653182	21100438194
101653184	21100932760
101653204	21100838131
101653381	5600156880
101653384	21100318419
101653388	21100944558
101653392	21100269616
101653409	21100389517
101653440	21100457028
101653487	21522
101653630	19900192529
101653671	21100869971
101653732	19900191805
101653750	21100905984
101653866	21100407281
101653909	21424
101653911	21100798510
101653912	21101034071
101653923	5800228211
101654142	21100932469
101654153	5700152760
101654170	21100403251
101654173	21101017677
101654496	21100274755
101654533	29359
101654536	21101040622
101654577	18159
101654580	21100461918
101654588	27187
101654592	21100445637
101654604	21100403234
101654609	21100839175
101654670	21100461927
101654694	21100438328
101654734	21100853551
101654770	21100388381
101654822	21100834354
101654907	14233
101654994	21100860435
101654995	21100372856
101655119	21100901137
101655167	21100369811
101655178	21100356802
101655511	19067
101655530	21100405003
101655540	21100773746
101655549	21101038724
101655748	21100266597
101655855	21100922644
101655873	21100943277
101655898	21100205756
101655945	21100305327
101656066	4700152618
101656077	21100388400
101656080	21100394875
101656115	25174
101656116	21100776051
101656139	21100872348
101656144	21101037128
101656239	21100403168
101656495	19900188001
101656534	19900191750
101656541	20934
101656548	21100852965
101656616	21100841704
101656637	24236
101656656	19700187632
101656717	26318
101656729	63670
101656808	21100386467
101656833	24798
101656995	21100415950
101657020	21100811140
101657097	21100889405
101657176	21100395051
101657493	21100905055
101657494	21100356783
101657802	21100469452
101657815	21100799507
101657859	6000159317
101657919	21100854140
101658128	21100886227
101658363	21100819062
101658376	16474
101658402	21100852989
101658429	21100376821
101658456	21100854843
101658534	21100854147
101658535	21100782807
101658536	21100338359
101658834	21100370349
101658895	21100438184
101658922	21100401085
101658926	21101030407
101658952	21100440520
101659074	23921
101659087	17700156742
101659261	21100854121
101659315	19700170197
101659317	16600154703
101659377	21100782252
101659451	21100399199
101659469	21100372101
101659471	21101017693
101659484	27459
101659490	23271
101659495	21100791292
101659534	21100834382
101659539	28338
101659551	55949
101659554	28245
101659560	28977
101659662	12971
101659670	21100395701
101659801	19700177025
101659810	5600152814
101659823	4700152248
101660017	21100832705
101660030	11800154543
101660035	21100824912
101660124	21100841779
101660267	21100422153
101660498	19500157549
101660501	21100404585
101660566	5600157621
101660575	145755
101660598	21100830173
101660602	5400152709
101660608	3300147403
101660690	21100854130
101660822	21100831450
101660828	5400152646
101660833	21100854164
101660872	21100403920
101660887	21100469749
101660926	21100860908
101660939	21100364636
101660941	21100364622
101660977	13559
101660999	21100398900
101661034	21100819064
101661047	21691
101661281	145120
101661371	19800188058
101661524	26419
101661565	27975
101661655	21101021772
101661694	21100901139
101661727	21100255548
101661735	25195
101661740	24472
101661746	15620
101661752	19500157010
101661757	38284
101661763	16214
101661767	13507
101661769	100147313
101661774	21101038509
101661779	21101038511
101661793	29978
101661797	21101038510
101661799	21101038512
101661809	21100855886
101661812	145210
101661815	27540
101661821	21100863819
101661952	14082
101661963	4000151603
101661967	20573
101662038	21100779230
101662134	21100976737
101662147	25164
101662155	13200
101662156	31822
101662218	21100405619
101662294	21100824403
101662300	5700153591
101662336	5600153629
101662355	24712
101662357	19900193614
101662534	21100438596
101662537	13754
101662537	16411
101662541	16352
101662552	21100426619
101662568	21100859815
101662571	21100854133
101662785	21100255381
101662804	55870
101662894	17613
101662903	16100154783
101662904	23656
101663014	19400158619
101663061	21100456777
101663066	83179
101663177	21100331506
101663306	21100854136
101663514	21100202510
101663524	28115
101663812	5700161731
101663835	21100873474
101663913	21100854825
101664435	11300153310
101664454	21100219934
101664569	21100470165
101664671	21100825344
101664675	21100823143
101664691	22838
101664713	21100823212
101664800	21100850519
101664929	21565
101665030	21100854839
101665035	21100897795
101665038	4700152306
101665106	21100466246
101665187	21100464738
101665210	21100386859
101665400	21100900065
101665551	21100869488
101665631	21100454957
101665633	20600195073
101665636	83444
101665661	21100406908
101665668	21100825161
101665763	21100838563
101665779	21100898604
101665825	21100446931
101665844	23621
101665910	84944
101665940	21100403110
101665956	21100445640
101666004	4900153504
101666561	21101021458
101666563	21100853546
101666579	21100399705
101666658	21100843693
101666776	21100461974
101666844	21101032107
101666849	21100842804
101666855	5700160619
101666934	21100829907
101666944	21100852120
101666948	144735
101667068	32513
101667077	21100416114
101667102	21100774809
101667174	21100435589
101667177	21100369848
101667187	21100972436
101667207	27524
101667382	21100777486
101667449	21100388318
101667457	21100773804
101667565	26448
101667740	19700187804
101667896	21100827464
101667931	21100894555
101667936	9500153998
101668312	22897
101668335	21100913887
101668400	19990
101668501	17013
101668519	21100849723
101668567	21100869982
101668572	21100200658
101668710	29540
101668718	21100316071
101668722	28439
101668725	28441
101668727	28520
101668728	17533
