scopus_id	active	open_access	main_publisher	source_type
94565	0	0	Elsevier	Journal
94567	0	0	American College Health Association	Journal
94581	0	0	Japanese Society Of Developmental Biologists	Journal
94588	0	0	Oficyna Wydawnicza Politechniki Warszawskiej	Journal
94608	0	0	Mary Ann Liebert	Journal
94612	0	0	Izdatel'stva Nauka	Journal
94626	0	0	International Union for Health Promotion & Education	Journal
94641	0	0	Technomic Publishing	Journal
94665	0	0	Editions Medicales Flammarion	Journal
94676	0	0	Richard Pflaum Verlag GmbH und Co.	Journal
94689	0	0	Aerospace Medical Association	Journal
94691	0	0	World Bank Group	Journal
94694	0	0	Asian Development Bank	Book Series
94698	0	0	British Society for the Study of Mental Subnormality	Journal
94708	1	0	Japanese Society of Sericultural Science	Journal
94728	0	0	Springer nature	Journal
94731	0	0	National Society For The Prevention Of Blindness	Journal
94737	0	0	Elsevier	Journal
94753	0	0	Martin Bayliss Marketing Pty Ltd.	Trade Journal
94757	0	0	WIT Press	Book Series 
94765	0	0	Thieme	Journal
94771	0	0	Springer nature	Journal
94797	0	0	Springer nature	Journal
94826	0	0	Taylor & Francis	Journal
94841	0	0	Consiglio Nazionale delle Ricerche	Journal
94872	0	0	Geomatics Information & Trading Centre BV	Journal
94880	0	0	Editions Volal	Journal
94905	1	0	Thieme	Journal
94914	0	0	Public Affairs & Information Branch of the World Food Programme	Journal
94917	0	0	Elsevier	Journal
94923	0	0	CSIRO	Journal
94925	0	0	Paul-Ehrlich-Institut	Journal
94927	0	0	Pepperdine University School of Law	Journal
94938	0	0	Dietrich Steinkopff Verlag	Journal
94948	1	0	Taylor & Francis	Journal
94967	0	0	Spectrum Publications	Journal
95009	0	0	Angelo Pontecorboli Editore	Journal
95012	0	0	Taylor & Francis	Journal
95021	0	0	Sigs Publication, Inc.	Journal
95042	0	0	Instituto Espanol de Oceanografia	Journal
95077	0	0	Izdatel'stvo Meditsina	Journal
95079	1	0	Trios spol. s.r.o.	Journal
95081	0	0	International Life Sciences Institute	Journal
95082	0	0	Taylor & Francis	Journal
95101	1	0	Institute of Electrical and Electronics Engineers	Journal
95123	1	1	Universiti Sains Malaysia	Journal
95130	0	0	Indiana State Medical Association	Journal
95143	1	0	Elsevier	Journal
95186	0	0	St. Anthony Hospital Publications	Journal
95198	0	0	Oficyna Literacka	Journal
95231	0	0	L'Expansion Scientifique Francaise	Journal
95233	0	0	American Journal of Optometry Publishing Association	Journal
95258	0	0	Stuttgart Fischer	Journal
95259	0	0	Hollinek	Journal
95279	0	0	Bulletin of anesthesia history	Journal
95281	0	0	Wolters Kluwer Health	Journal
95292	1	0	Nihon Akuseru Shupuringa Shuppan K.K./Axel Springer	Journal
95296	0	0	Annals Publishing Co.	Journal
95325	0	0	Buttenheim Pub. Corp.	Journal
95329	0	0	Springer nature	Journal
95338	0	0	American Association For The History Of Nursing	Journal
95339	0	0	Instituto Politecnio Nacional	Journal
95372	0	0	Taylor & Francis	Journal
95387	1	0	Centro Italiano Studi Omitologici	Journal
95392	0	0	American Nurses Association	Journal
95427	0	0	Taylor & Francis	Journal
95454	0	0	University of Riyadh	Journal
95457	0	0	Springer nature	Journal
95459	0	0	Verlag Mann	Journal
95484	0	0	Editrice Kurtis s.r.l.	Journal
95489	0	0	Elsevier	Journal
95498	0	0	Michigan Dental Association	Journal
95516	0	0	Elsevier	Journal
95540	0	0	Revue de Medecine de Toulouse	Journal
95563	0	0	Aviation/Hospital Consultants	Journal
95578	0	0	Eui-Hak Publishing and Printing Co.	Journal
95580	0	0	Johns Hopkins University Press	Journal
95583	0	0	Lake Pub. Corp.	Journal
95584	0	0	Verlag W. Girardet	Journal
95585	0	0	Elsevier	Journal
95587	1	0	Wiley-Blackwell	Journal
95593	0	0	Geografski institut Antona Melika ZRC SAZU	Journal
95614	0	0	US Department of Health and Human Services	Journal
95618	0	0	Royal College of Nursing Publishing Co.	Journal
95637	0	0	Societe de l'industrie Minerale	Journal
95653	0	0	Aran Ediciones SA	Journal
95654	0	0	Wiley-Blackwell	Journal
95656	0	0	American Orthotic & Prosthetic Association	Journal
95672	0	0	Firenze University Press	Journal
95677	0	0	Contemporary Administrator, Inc.	Journal
95685	0	0	Nursecom Publication	Journal
95693	0	0	ESI Stampa Medica srl	Journal
95697	0	0	Panstwowy Zaklad Wydawnictw Lekarskich	Journal
95709	0	0	Kruger-Verlag	Journal
95732	0	0	Asociacion de Asistencia Medica e Investigacion Clinica (AAMIC)	Journal
95734	0	0	Mary Ann Liebert	Journal
95735	0	0	Southern Illinois University	Journal
95752	0	0	Council for Geoscience	Journal
95761	0	0	Tohoku University	Journal
95769	0	0	Alberta Association of Registered Nurses	Journal
95777	0	0	Hawaii Dental Association	Journal
95801	1	0	Verlag Eugen Ulmer	Journal
95806	0	0	Ministers of National Defence, National Health and Welfare and Veterans Affairs	Journal
95807	0	0	Rasgo Editorial S.A.	Journal
95814	0	0	Australian and New Zealand Association for the Advancement of Science	Journal
95822	0	0	Editura Medicala	Journal
95827	0	0	Wiley-Blackwell	Journal
95829	0	0	Food Products Press	Journal
95837	0	0	Westminster Publications Inc.	Journal
95845	0	0	Hacettepe Universitesi	Journal
95851	0	0	Walter de Gruyter	Journal
95864	0	0	Family Media, Inc.	Journal
95872	0	0	Springer nature	Journal
95893	0	0	Wellcome Trust Center for the History of Medicine	Journal
95897	0	0	Wiley-Blackwell	Journal
95904	0	0	Center on Integrated Rural Development For Asia And the Pacific	Journal
95905	0	0	McKnight Medical Communications, Inc.	Journal
95942	0	0	International Society for Stereology	Journal
95954	0	0	Health Media. Inc.	Journal
95969	0	0	Canadian Coordinating Office for Health Technology Assessment	Journal
95974	0	0	Ethnikos Syndesmos Diplomatouchon Hellenidon Nosokomon	Journal
95996	0	0	Piccin Editore	Journal
95998	0	0	J.F. Bergmann	Journal
96001	0	0	American Petroleum Institute	Journal
96006	0	0	Taylor & Francis	Journal
96050	0	0	National Conference of Catholic Charities	Journal
96056	0	0	Nordiska Odontologiska Foreningen	Journal
96071	0	0	Taylor & Francis	Journal
96087	0	0	Iran Polymer Institute.	Journal
96088	0	0	Elsevier	Journal
96101	0	0	VEB Verlag Volk und Gesundheit	Journal
96119	1	0	Elsevier	Journal
96120	0	0	Frunze Izdatelstvo Ala Too	Journal
96142	0	0	Psychonomic Society Inc.	Journal
96150	0	0	Johann Ambrosius Barth	Journal
96173	0	0	Ifjusagi Lapkiado Vallalat	Journal
96193	0	0	L'Expansion Scientifique Francaise	Journal
96194	0	0	Springer nature	Journal
96201	0	0	Taylor & Francis	Journal
96212	0	0	Acron-Verlag Manfred Bolschakoff	Journal
96235	0	0	Paperloop	Journal
96239	1	1	American Society of Agricultural Engineers	Trade Journal
96270	0	0	American Mosquito Control Association	Journal
96274	0	0	COR Healthcare Resources	Journal
96310	0	0	Taylor & Francis	Journal
96318	0	0	Le Jacq Communications, Inc.	Journal
96329	0	0	China Natl Publ Ind Trading Corp	Journal
96331	0	0	USIA's Office of Thematic Programs	Journal
96335	0	0	International Planned Parenthood Federation	Journal
96342	0	0	Science Press	Journal
96372	0	0	De Bussy Ellerman Harms	Journal
96374	0	0	Phls Communicable Disease Surveillance Centre	Journal
96377	0	0	Hrvatsko Geografsko Drustvo/Croatian Geographical Society	Journal
96380	0	0	Johann Ambrosius Barth	Journal
96381	0	0	Springer nature	Journal
96386	0	0	Society for Experimental Mechanics	Journal
96388	0	0	Thieme	Journal
96394	0	0	Springer nature	Journal
96395	1	1	M T T Agrifood Research Finland	Journal
96403	0	0	Bergbau-Berufsgenossenschaft	Journal
96418	0	0	Taylor & Francis	Journal
96433	0	0	Institute of Electrical Engineers	Journal
96454	0	0	Headley Bros. Ltd.	Journal
96457	0	0	Wolters Kluwer Health	Journal
96460	0	0	Microelectronics & Computer	Journal
96470	0	0	Tokyo Medical and Dental University	Journal
96488	0	0	British Medical Association	Journal
96497	0	0	Rural Policy Research Institute	Journal
96509	0	0	Australian Association of Neurologists	Journal
96519	1	1	SA Medical Association Health and Medical Pub. Group	Journal
96538	0	0	Opus Communications	Journal
96561	0	0	Springer nature	Journal
96567	0	0	Transaction Publishers	Journal
96570	1	0	Nakladatelske Stredisko CLSJE Purkyne	Journal
96579	0	0	Population Reference Bureau, Inc.	Journal
96584	0	0	Sociedad de Cirugia del Uruguay	Journal
96590	0	0	Hopital St Georges	Journal
96592	1	0	Wiley-Blackwell	Journal
96594	1	0	Chemical Industry and Engineering Society of China	Journal
96627	0	0	Chinese Academy of Sciences	Journal
96642	0	0	Trans Tech Publications	Journal
96674	0	0	Wisconsin Dental Association	Journal
96677	0	0	Urban und Schwarzenberg	Journal
96692	0	0	Western Illinois University	Journal
96698	0	0	Universidade De Sao Paulo	Journal
96725	0	0	Institute of Electrical Engineers	Journal
96726	0	0	Chilton Publications	Trade Journal
96769	0	0	Springer nature	Journal
96771	0	0	Johns Hopkins University Press	Journal
96780	0	0	Universidad de Valparaiso	Journal
96785	0	0	Elsevier	Journal
96842	0	0	Elsevier	Journal
96848	1	0	China Research Inst of Radiowave Propagation	Journal
96855	0	0	Elsevier	Journal
96859	0	0	New York State School Nurse Teachers Assn	Journal
96873	0	0	Los Angeles Society of Neurology and Psychiatry and the Southern California Neurological Society	Journal
96876	0	0	Royal Society of Chemistry	Journal
96879	0	0	Nihon Rinshosha	Journal
96886	0	0	Taylor & Francis	Journal
96888	0	0	Recorder Press	Journal
96892	0	0	International Hydrographic Bureau	Journal
96906	0	0	Ada Language UK Ltd.	Journal
96920	0	0	Association Des Gardes-Malades Et Infirmieres Auxiliaires De La Province De Quebec	Journal
96929	1	0	Istituto sperimentale per la cerealicoltura	Journal
96933	1	0	Pleiades Publishing	Journal
96959	1	0	SAGE	Journal
96963	0	0	Russian Academy of Sciences	Journal
96966	0	0	Alabama Hospital Association	Journal
96968	0	0	Wiley-Blackwell	Journal
96982	0	0	Wiley-Blackwell	Journal
97023	0	0	Taylor & Francis	Journal
97030	1	0	Springer nature	Journal
97067	1	0	ZRC SAZU, Zalozba ZRC	Journal
97068	0	0		Journal
97072	0	0	Dietrich Steinkopff Verlag	Journal
97073	0	0	Naukova Dumka	Journal
97075	0	0	Springer nature	Journal
97082	0	0	Thieme	Journal
97086	0	0	Elsevier	Journal
97087	0	0	Elsevier	Journal
97091	0	0	American Society for Biochemistry and Molecular Biology Inc.	Journal
97093	0	0	Picard	Journal
97108	0	0	Springer nature	Journal
97128	0	0	National Institute of Materials and Chemical Research	Journal
97142	0	0	Japanese Society Of History Of Pharmacy	Journal
97150	0	0	Elsevier	Journal
97151	1	0	Springer nature	Journal
97152	0	0	Elsevier	Journal
97159	0	0	Pharmaceutical Products Press	Journal
97187	0	0	Wiley-Blackwell	Journal
97193	0	0	Gruppo Editoriale Cadmos	Journal
97224	0	0	Respiratory Nursing Society	Journal
97241	0	0	Svenska Kommunforbundet, Riksforbundet For Allman Halsovard	Journal
97258	0	0	American College of Chest Physicians	Journal
97337	1	0	Wiley-Blackwell	Journal
97351	0	0	Wiley-Blackwell	Journal
97375	0	0	Gauthier-Villars	Journal
97382	1	0	Changan University	Journal
97389	0	0	Montreal McGill University School of Nursing	Journal
97391	0	0	Geo-Oeko-Verlag GbR	Journal
97392	0	0	Society for the Investigation of Early Pregnancy	Journal
97397	0	0	Editura Medicala	Journal
97412	0	0	Alan Guttmacher Institute	Journal
97436	0	0	Emerald	Journal
97457	0	0	University of Wisconsin Press	Journal
97492	1	1	Copernicus	Journal
97509	0	0	Savez inzenjera i tehnicara tekstilaca SR Srbije	Journal
97530	0	0	Springer nature	Journal
97531	0	0	University of Maryland School of Law	Journal
97557	0	0	Capriolo & Massimino	Journal
97597	0	0	The Fairmont Press Inc.	Trade Journal
97615	0	0	Medicus-Verlag	Journal
97622	0	0	PJB Publications Ltd.	Journal
97624	0	0	Massachusetts Medical Society	Journal
97631	0	0	Rhode Island Medical Society	Journal
97637	0	0	Karger	Journal
97647	1	0	Springer nature	Journal
97693	0	0	Avicenum	Journal
97701	0	0	Do Daigaku	Journal
97716	0	0	S.E.L. & Associates	Journal
97717	0	0	Institute Of Logopedics	Journal
97725	0	0	Editura Academiei Romane/Publishing House of the Romanian Academy	Journal
97738	0	0	Australian Medical Association	Journal
97740	0	0	Hirzel Verlag	Journal
97744	0	0	Thieme	Journal
97754	0	0	Federation of Medical Teachers Association of Bangladesh	Journal
97771	0	0	New England Society Of Allergy	Journal
97789	0	0	Aichi Medical University Library	Journal
97792	0	0	American College of Physicians	Journal
97799	0	0	Lars Hollender	Journal
97821	0	0	Emerald	Journal
97827	0	0		Journal
97848	0	0	Institute of Industrial Engineers	Journal
97854	0	0	Instituto Espanol de Oceanografia	Journal
97902	0	0	Penton Media, Inc.	Journal
97917	0	0	American College Of Sports Medicine	Journal
97935	0	0	Society of Petroleum Engineers (SPE)	Journal
97938	0	0	Peeters Publishers	Journal
97953	0	0	Elsevier	Journal
97956	0	0	Elsevier	Journal
97960	0	0	Taylor & Francis	Journal
97961	0	0	Elsevier	Journal
97987	0	0	Springer nature	Journal
97992	0	0	American Association of Nurse Anesthetists Publishing	Journal
98002	0	0	Brigham Young University	Journal
98007	0	0	Scripta Technica	Journal
98010	0	0	Siemens Aktiengesellschaft	Journal
98012	1	0	Wiley-Blackwell	Journal
98013	0	0	Kansai University	Journal
98017	0	0	Elsevier	Journal
98028	1	0	Wiley-Blackwell	Journal
98043	0	0	Societe belge des ingenieurs de telecommunication et d'electronique	Trade Journal
98048	0	0	Hacettepe Doktorlar Yayinevi	Journal
98073	1	0	Cambridge University Press	Journal
98078	0	0	Specialty Digest Publications Inc.	Journal
98079	0	0	American Association of Textile Chemists and Colorists	Journal
98081	0	0	Springer nature	Journal
98083	0	0	American Society for Environmental History	Journal
98085	0	0	Institute for the Study of Man, Inc.	Journal
98110	0	0	Edizioni Minerva Medica	Journal
98114	0	0	Delta Region AIDS Education and Training Center	Journal
98120	1	0	Cambridge University Press	Journal
98162	0	0	Brill	Journal
98171	0	0		Journal
98188	0	0	Oxford University Press	Journal
98193	0	0	Urban und Schwarzenberg	Journal
98197	0	0	National Historical Society	Journal
98204	0	0	The Business World, Inc.	Journal
98210	0	0	American College of Emergency Physicians	Journal
98221	0	0	Suomen farmaseuttinen yhdistys	Journal
98230	0	0	Ecosystems Ltd.	Journal
98235	0	0	National Tuberculosis and Respiratory Disease Association	Journal
98245	1	0	American Library Association	Journal
98284	0	0	Yale University Press	Journal
98293	0	0	University of Utah	Journal
98333	0	0	Wiley-Blackwell	Journal
98344	0	0	Philippine College Of Surgeons	Journal
98347	0	0	Nagasaki Daigaku	Journal
98351	0	0	American Association for Laboratory Animal Science	Journal
98352	1	1	Schluetersche GmbH und Co.	Journal
98356	0	0	Karger	Book Series
98366	1	0	Institut d'Estudis Catalans	Journal
98376	0	0	Singapore Trained Nurses Association	Journal
98380	0	0	Deutscher Verlag fur Grundstoffindustrie	Journal
98392	0	0	Vigot	Journal
98396	0	0	Elsevier	Journal
98405	0	0	Ifjusagi Lapkiado Vallalat	Journal
98414	0	0	MedMedia Ltd.	Journal
98416	1	1	Korean National Tuberculosis Association	Journal
98430	0	0		Journal
98432	0	0	Elsevier	Journal
98456	1	0	World Scientific	Journal
98458	0	0	Wilding & Son	Journal
98466	0	0	Heyden And Son	Journal
98480	0	0	Editura Medicala	Journal
98498	0	0	Wiley-Blackwell	Journal
98516	0	0	Mullard Ltd.	Journal
98526	0	0	Rila Publications	Journal
98552	0	0	Elsevier	Journal
98581	0	0	Naturkundliches Heimatmuseum Benrath	Journal
98604	0	0	Wydawnictwo Politechniki Wroclawskiej	Journal
98609	0	0	Mymensingh Medical College	Journal
98636	0	0	Bowling Green State University in cooperation with the Popular Culture Association and the American Culture Association	Journal
98641	1	1	Instituto de geociencias da Universidade de Sao Paulo	Journal
98654	0	0	Associacao Medica Brasileira	Journal
98666	0	0	Elsevier	Journal
98668	0	0	Parenteral Drug Association	Journal
98696	0	0	Wiley-Blackwell	Journal
98703	0	0	Karger	Journal
98706	0	0	CATENA Verlag	Journal
98776	1	0	Liddy Halm	Journal
98778	0	0	DISA Elektronik	Journal
98781	0	0	Taylor & Francis	Journal
98785	0	0	Medizinisch Literarische Verlagsgesellschaft mbH	Journal
98797	0	0	Elsevier	Journal
98806	0	0	Harwood Academic Publishers	Journal
98824	0	0	Clayton-Wray Publications Limited	Journal
98841	0	0	Royal College of Obstetricians and Gynaecologists	Journal
98843	0	0	New Zealand Institute of Forestry	Journal
98859	0	0	Foreningen For Utgivande Av Svensk Medicin Historisk Tidskrift	Journal
98863	0	0	M & T Pub.	Journal
98872	0	0	Karger	Journal
98874	0	0	Retail Banking Division of Faulkner & Gray Inc	Journal
98877	0	0	Columbia University Press	Journal
98899	1	0	Women's Health and Action Research Centre	Journal
98930	0	0	University of Victoria, Department of geography	Journal
98949	0	0	Hamilton Press	Journal
98963	0	0	Wolters Kluwer Health	Journal
98982	1	0	Taylor & Francis	Journal
98983	0	0	King & Hutchings Ltd.	Journal
98997	0	0	Hirzel Verlag	Journal
99014	1	0	Taylor & Francis	Journal
99039	1	0	Gazi University	Journal
99067	0	0	Royal Aeronautical Society	Trade Journal
99077	0	0	Swets & Zeitlinger	Trade Journal
99078	0	0	Isis International	Journal
99099	0	0	IOS Press	Journal
99116	0	0	Taylor & Francis	Journal
99129	0	0	Kyoto Naika Hokan Kankoki	Journal
99131	0	0	Department of Agricultural Economics, University of Illinois at Urbana-Champaign	Journal
99162	0	0	Elsevier	Journal
99164	0	0	American Dental Association	Journal
99171	0	0	National Geographic Society	Journal
99172	1	0	Taylor & Francis	Journal
99173	0	0	Her Majesty's Stationery Office	Journal
99221	0	0	Associated Business Publications Pty. Ltd.	Journal
99234	0	0	University of Tehran	Journal
99256	0	0	Springer nature	Journal
99281	0	0	Societe de l'industrie Minerale	Journal
99282	0	0	Canadian HIV-AIDS Legal Network	Journal
99288	1	0	Corporacion Editora Medica del Valle	Journal
99296	1	0	Walter de Gruyter	Journal
99316	0	0	Istituto Per La Diffusione Di Opere Scientifiche	Journal
99327	0	0	Wuhan Medical College	Journal
99329	0	0	University of Kuwait	Journal
99334	0	0	Reimer Verlag	Journal
99336	0	0	Stuart Phillips Publications	Journal
99345	0	0	Almgvist & Wiksells	Journal
99350	0	0	Taylor & Francis	Journal
99392	0	0	Johns Hopkins University Press	Journal
99411	0	0	Law & Business, Inc.	Journal
99413	0	0	Wiley-Blackwell	Journal
99422	0	0	COR Research Resources	Journal
99448	0	0	Students of Dickinson School of Law	Journal
99466	0	0	Springer nature	Journal
99485	0	0	Lahey Clinic Foundation	Journal
99510	0	0	Birds Queensland	Journal
99529	0	0	Wiley-Blackwell	Journal
99530	0	0	Wiley-Blackwell	Journal
99557	0	0	Institute of Electrical and Electronics Engineers	Journal
99562	0	0	Asian Institute for Development Communication	Journal
99575	0	0	ARRB Transport Research Ltd.	Journal
99580	0	0	Urban und Schwarzenberg	Journal
99584	1	0	Springer nature	Journal
99586	0	0	Belle Mead Nj Excerpta Medica	Journal
99598	0	0	Wiley-Blackwell	Journal
99599	0	1	Budapesti Muszaki es Gazdasagtudomanyi Egyetem/Budapest University of Technology and Economics	Journal
99614	0	0	McMillan - Scott Pic.	Journal
99625	0	0	Carl Hanser Verlag	Journal
99636	0	0	American Journal Of Proctology, Inc.	Journal
99652	0	0	Wiley-Blackwell	Journal
99657	0	0	Japanese Society of Psychosomatic Medicine	Journal
99661	0	0	Appropriate Health Resources & Technologies Action Group	Journal
99662	0	0	Ministerstvo Zdravookhraneniia Rsfsr	Journal
99670	1	0	Edizioni Nuova Cultura	Journal
99675	0	0	Simms Associates	Journal
99729	0	0	National Minority AIDS Council	Journal
99730	0	0	Elsevier	Journal
99733	0	0	I D G Communications Inc.	Journal
99737	0	0	Seara medica neurocirurgica	Journal
99758	0	0	CIC Edizioni International s.r.l.	Journal
99798	0	0	II Pensiero Scientifico Editore srl	Journal
99800	0	0		Trade Journal
99805	0	0	Akademie Verlag	Journal
99808	0	0	Capital Publications, Inc.	Journal
99827	0	0	Cassak Publications	Journal
99840	0	0	China Population Information Center	Journal
99844	0	0	Loma Linda University	Journal
99852	0	0	Forest Products Society	Journal
99858	0	0	Springer nature	Journal
99859	0	0	Association of Family and Conciliation Courts	Journal
99868	0	0	Paper Trail Trading Ltd.	Journal
99871	0	0	Sociedad Espanola de Quimica Clinica	Journal
99878	0	0	Wolters Kluwer Health	Journal
99889	0	0	Nottingham University Press	Journal
99891	0	0	Mendelova Zemedelska a Lesnicka Univerzita v Brne	Journal
99917	0	0	Steinviks Bokforlag	Journal
99971	0	0	Springer nature	Journal
99978	0	0	Akademiai Kiado	Journal
100021	0	0	Western New England College	Journal
100034	0	0	Walter de Gruyter	Journal
100058	0	0	Mary Ann Liebert	Journal
100060	0	0	Edinburgh University Press	Journal
100069	1	1	Universidade Estadual Paulista - UNESP	Journal
100079	0	0	Amacom	Journal
100090	0	0	Agroinform	Journal
100110	0	0	University of Malaya, University of Singapore	Journal
100141	1	0	Taylor & Francis	Journal
100149	1	0	Cambridge University Press	Journal
100156	1	0	Springer nature	Journal
100158	0	0	VEB Verlag Volk und Gesundheit	Journal
100159	0	0	Federation Nationale Des Infirmier(e)s Belges	Journal
100163	0	0	Indian Radiological and Imaging Association	Journal
100184	0	0	Maik Nauka/Interperiodica Publishing	Journal
100185	0	0	Hüthig	Journal
100199	0	0	CIC Edizioni International s.r.l.	Journal
100203	0	0	Florence Ospedale Anna Meyer	Journal
100209	0	0	American Society for Cell Biology	Journal
100225	0	0	Association of Otolaryngologists of India	Journal
100237	1	1	Urednistvo Tekstilec	Trade Journal
100246	0	0	Harwood Academic Publishers	Journal
100256	0	0	National Council of State Boards of Nursing	Journal
100258	0	0	Elsevier	Journal
100268	0	0	Springer nature	Journal
100270	0	0	Editrice Kurtis s.r.l.	Journal
100281	0	0	Korean Society for Applied Microbiology	Journal
100287	0	0	Asociacion Psiquiatrica de America Latina	Journal
100299	0	0	Elsevier	Journal
100309	0	0	Alternative Medicine.com	Journal
100318	0	0	Taylor & Francis	Journal
100326	0	0	Springer nature	Journal
100333	0	0	Keio University	Journal
100353	0	0	Waverly Press	Journal
100364	1	1	Sapporo Ika Daigaku	Journal
100374	0	0	Thieme	Journal
100377	0	0		Journal
100397	0	0	Springer nature	Journal
100418	0	0	Instituto de Medicina Tropical	Journal
100429	0	0	Elsevier	Journal
100437	1	0	Sociological Demography Press	Journal
100438	0	0	Elsevier	Journal
100485	0	0	International Conference of Building Officials	Journal
100495	0	0	Reproductive Health Center	Journal
100505	0	0	Springer nature	Journal
100530	0	0	Stuart James Pub. Co	Journal
100573	0	0	Bruxelles Societe Royale Belge De Medecine Dentaire	Journal
100580	0	0	Polska Akademia Nauk	Journal
100582	1	0	CSIRO	Journal
100588	0	0	Dental Publications	Journal
100620	0	0	Wiley-Blackwell	Journal
100627	0	0	Chilton Publications	Journal
100635	0	0	Wolters Kluwer Health	Journal
100657	0	0	International Union for Circumpolar Health	Journal
100668	0	0	Canadian HIV/AIDS Information Centre	Journal
100669	0	0	CMP Information Ltd	Trade Journal
100670	0	0	Medical Digest, Inc.	Journal
100697	0	0	Hokkaido Orthopedic and Traumatic Surgery Society/Hokkaido Seikei Saigai Geka Gakkai	Journal
100704	0	0	Construction Press	Journal
100722	0	0	Elsevier	Journal
100744	0	0	Wiley-Blackwell	Journal
100754	0	0	Hokkaido Forest Products Research Institute	Journal
100766	1	0	Springer nature	Journal
100774	0	0	Elsevier	Journal
100850	1	1	Balkan Medical Union	Journal
100864	0	0	McMillan - Scott Pic.	Journal
100874	0	0	Editions des Presses Documentaires	Journal
100878	0	0	United Communications Group	Journal
100880	0	0	GEC Alsthom	Journal
100881	0	0	Associacao Brasileira de Divulgacao Cientifica	Journal
100888	1	0	Alexandrine Press	Journal
100895	1	1	Springer nature	Journal
100906	1	0	Taylor & Francis	Journal
100919	0	0	Wolters Kluwer Health	Journal
100922	1	0	GPS Kwatra	Trade Journal
100939	0	0	Elsevier	Journal
100968	1	0	Springer nature	Journal
100988	0	0	Elsevier	Journal
100994	0	0	E B M Erdmann-Brenger GmbH	Journal
101014	0	0	Chicago Dental Society	Journal
101034	0	0	Indian Association Of Pathologists	Journal
101043	0	0	Karger	Journal
101047	0	0	Medicina e Scienze Naturali di Parma	Journal
101049	0	0	Verlag Eugen Ulmer	Journal
101052	0	0	American Osteopathic Hospital Association	Journal
101053	0	0	Taylor & Francis	Journal
101060	1	0	Royal Society of Queensland	Journal
101061	0	0	National Health information	Journal
101074	0	0	Capital Publications, Inc.	Journal
101093	0	0	Sairaanhoitajien Koulutussaatio	Journal
101142	0	0	Thieme	Journal
101151	0	0	Institute of Electrical Engineers	Journal
101154	0	0	Chubu University	Journal
101166	0	0	Seksuaalinen Tasavertaisuusry	Journal
101170	0	0	Elsevier	Journal
101223	0	0	Springer nature	Journal
101228	0	0	Oficyna Wydawnicza Politechniki Warszawskiej	Journal
101232	0	0	Academic Royale de Medecine de Belgique	Journal
101236	0	0	Institute of Electrical Engineers	Journal
101243	0	0	Edizioni Minerva Medica	Journal
101253	0	0	Elsevier	Journal
101271	0	0	University of New Mexico	Journal
101290	0	0	Springer nature	Journal
101297	0	0	Elsevier	Journal
101305	1	0	SAGE	Journal
101310	0	0	Harwood Academic Publishers	Journal
101311	0	0	Florida Medical Association	Journal
101314	0	0	Foundation for Care Management	Journal
101316	0	0	National Association of Resident Doctors of Nigeria	Journal
101320	0	0	American Society of Civil Engineers	Journal
101340	0	0	Asthma Publication Society	Journal
101351	0	0	Technology Evaluation Center of Blue Cross and Blue Shield Association	Journal
101358	0	0	Universidade do Brasil	Journal
101364	0	0	Elsevier	Journal
101369	0	0	National Association of Dental Laboratories	Journal
101376	0	0	Institute of Electrical and Electronics Engineers	Journal
101377	1	0	Society for Imaging Science and Technology	Journal
101392	0	0	Universidad de Murcia	Journal
101417	0	0	Karger	Journal
101422	0	0	Taehan Kanho Hakhoe	Journal
101441	1	1	Sociedade Brasileira de Engenharia Agricola	Journal
101452	0	0	Taylor & Francis	Journal
101474	1	0	Canadian Mathematical Society	Journal
101489	0	0	Cahners Pub. Co.	Journal
101513	0	0	D P W Verlagsgesellschaft mbH	Journal
101530	0	0	Harwood Academic Publishers	Journal
101546	0	0	Maik Nauka/Interperiodica Publishing	Journal
101574	0	0	American Hospital Supply Corp.	Journal
101580	0	0	CIC Edizioni Internazionali	Journal
101581	0	0	International Thomson Pub. Ltd.	Journal
101585	0	0	Wiley-Blackwell	Journal
101597	1	1	Elsevier	Journal
101607	0	0	Medical Society of Virginia	Journal
101612	0	0	Loaoning Shiyou Huagong Daxue/Liaoning University of Petroleum & Chemical liaoning	Journal
101620	1	0	Taylor & Francis	Journal
101621	0	0	Elsevier	Journal
101633	0	0	Taylor & Francis	Journal
101638	0	0	Elsevier	Journal
101643	0	0	Elsevier	Journal
101678	0	0	Hindawi	Journal
101696	0	0	Thieme	Journal
101700	1	0	Springer nature	Journal
101701	0	0	Society For Public Health Education	Journal
101706	0	0	New York Law School	Journal
101712	0	0	Springer nature	Journal
101718	0	0	University Of Kuopio	Journal
101730	1	1	University of Zagreb	Journal
110000	1	0	Taylor & Francis	Journal
110001	0	0	International Institute for Aerial Survey and Earth Sciences	Journal
110002	0	0	Indian Council of Medical Research	Journal
110004	1	0	Springer nature	Journal
110005	0	0		Journal
110007	0	0	Western Speech Communication Association	Journal
110011	0	0	Urban-Verlag	Journal
110015	1	0	Bohn Stafleu van Loghum B.V	Journal
110018	1	0	Gulf Publishing Co.	Trade Journal
110020	0	0	Society for In Vitro Biology	Journal
110022	0	0	Institute of Electrical Engineers	Journal
110024	0	0	Med Publishing	Journal
110031	1	0	Elsevier	Journal
110035	0	0	Elsevier	Journal
110036	1	0	A.D.A.C.	Journal
