scopus_id	top_level_subject
21100228077	Social Sciences
21100228079	Social Sciences
21100228081	Health Sciences
21100228083	Social Sciences
21100228084	Social Sciences
21100228085	Physical Sciences
21100228093	Health Sciences
21100228093	Social Sciences
21100228096	Physical Sciences
21100228100	Physical Sciences
21100228101	Social Sciences
21100228102	Health Sciences
21100228103	Health Sciences
21100228104	Physical Sciences
21100228105	Health Sciences
21100228106	Health Sciences
21100228108	Health Sciences
21100228109	Health Sciences
21100228110	Health Sciences
21100228111	Health Sciences
21100228113	Social Sciences
21100228115	Health Sciences
21100228115	Social Sciences
21100228122	Social Sciences
21100228128	Social Sciences
21100228129	Social Sciences
21100228130	Health Sciences
21100228131	Social Sciences
21100228133	Social Sciences
21100228138	Physical Sciences
21100228140	Health Sciences
21100228305	Physical Sciences
21100228315	Health Sciences
21100228316	Physical Sciences
21100228317	Physical Sciences
21100228518	Health Sciences
21100228519	Health Sciences
21100228519	Social Sciences
21100228524	Social Sciences
21100228531	Health Sciences
21100228533	Social Sciences
21100228536	Social Sciences
21100228537	Health Sciences
21100228540	Health Sciences
21100228541	Physical Sciences
21100228541	Social Sciences
21100228543	Health Sciences
21100228546	Health Sciences
21100228547	Health Sciences
21100228547	Social Sciences
21100228548	Social Sciences
21100228550	Physical Sciences
21100228552	Physical Sciences
21100228552	Social Sciences
21100228564	Physical Sciences
21100228566	Physical Sciences
21100228568	Physical Sciences
21100228568	Social Sciences
21100228571	Health Sciences
21100228730	Health Sciences
21100228735	Social Sciences
21100228737	Health Sciences
21100228738	Health Sciences
21100228742	Social Sciences
21100228743	Physical Sciences
21100228747	Social Sciences
21100228749	Social Sciences
21100228751	Social Sciences
21100228948	Social Sciences
21100228953	Health Sciences
21100229104	Social Sciences
21100229105	Health Sciences
21100229111	Physical Sciences
21100229114	Social Sciences
21100229117	Social Sciences
21100229161	Health Sciences
21100229162	Physical Sciences
21100229163	Social Sciences
21100229165	Physical Sciences
21100229165	Social Sciences
21100229170	Social Sciences
21100229171	Social Sciences
21100229176	Physical Sciences
21100229177	Social Sciences
21100229190	Health Sciences
21100229197	Physical Sciences
21100229200	Health Sciences
21100229202	Health Sciences
21100229202	Physical Sciences
21100229204	Health Sciences
21100229207	Physical Sciences
21100229210	Health Sciences
21100229212	Social Sciences
21100229214	Social Sciences
21100229215	Health Sciences
21100229216	Health Sciences
21100229246	Physical Sciences
21100229246	Social Sciences
21100229263	Social Sciences
21100229269	Social Sciences
21100229405	Physical Sciences
21100229411	Physical Sciences
21100229419	Physical Sciences
21100229803	Physical Sciences
21100229805	Physical Sciences
21100229805	Social Sciences
21100229811	Physical Sciences
21100229815	Social Sciences
21100229816	Physical Sciences
21100229817	Physical Sciences
21100229836	Physical Sciences
21100229837	Health Sciences
21100229837	Physical Sciences
21100229856	Social Sciences
21100229869	Physical Sciences
21100229871	Social Sciences
21100230001	Physical Sciences
21100230001	Social Sciences
21100230200	Health Sciences
21100230300	Physical Sciences
21100230500	Physical Sciences
21100230600	Health Sciences
21100230800	Physical Sciences
21100230900	Physical Sciences
21100230900	Social Sciences
21100231100	Physical Sciences
21100231200	Physical Sciences
21100231618	Health Sciences
21100231621	Health Sciences
21100231625	Physical Sciences
21100231629	Health Sciences
21100231630	Physical Sciences
21100232205	Social Sciences
21100232211	Health Sciences
21100232403	Physical Sciences
21100232404	Social Sciences
21100232408	Social Sciences
21100232409	Physical Sciences
21100232410	Social Sciences
21100232417	Health Sciences
21100232418	Social Sciences
21100232419	Health Sciences
21100232420	Social Sciences
21100232424	Health Sciences
21100232425	Physical Sciences
21100232427	Health Sciences
21100232428	Social Sciences
21100232818	Health Sciences
21100232821	Physical Sciences
21100232822	Physical Sciences
21100232823	Social Sciences
21100232826	Health Sciences
21100233406	Physical Sciences
21100235602	Social Sciences
21100235603	Physical Sciences
21100235604	Social Sciences
21100235607	Social Sciences
21100235609	Social Sciences
21100235610	Health Sciences
21100235612	Physical Sciences
21100235612	Social Sciences
21100235613	Social Sciences
21100235616	Physical Sciences
21100235621	Social Sciences
21100235622	Physical Sciences
21100235624	Social Sciences
21100235628	Health Sciences
21100235629	Health Sciences
21100235630	Health Sciences
21100235631	Health Sciences
21100235632	Physical Sciences
21100235632	Social Sciences
21100235634	Health Sciences
21100235802	Health Sciences
21100235803	Health Sciences
21100235803	Social Sciences
21100235813	Health Sciences
21100235819	Social Sciences
21100235820	Health Sciences
21100235820	Social Sciences
21100235821	Social Sciences
21100235822	Health Sciences
21100235822	Social Sciences
21100235823	Social Sciences
21100235837	Physical Sciences
21100236003	Health Sciences
21100236016	Social Sciences
21100236209	Social Sciences
21100236211	Physical Sciences
21100236216	Social Sciences
21100236217	Physical Sciences
21100236217	Social Sciences
21100236218	Social Sciences
21100236219	Social Sciences
21100236227	Physical Sciences
21100236602	Physical Sciences
21100236604	Health Sciences
21100236605	Health Sciences
21100236610	Social Sciences
21100236611	Social Sciences
21100236614	Social Sciences
21100236616	Health Sciences
21100236616	Social Sciences
21100236618	Physical Sciences
21100236803	Health Sciences
21100236804	Physical Sciences
21100236814	Physical Sciences
21100236814	Social Sciences
21100236827	Physical Sciences
21100236835	Social Sciences
21100237201	Physical Sciences
21100237201	Social Sciences
21100237213	Social Sciences
21100237401	Physical Sciences
21100237403	Health Sciences
21100237407	Social Sciences
21100237417	Social Sciences
21100237425	Health Sciences
21100237426	Social Sciences
21100237429	Social Sciences
21100237434	Social Sciences
21100237436	Physical Sciences
21100237436	Social Sciences
21100237601	Health Sciences
21100237602	Health Sciences
21100237602	Social Sciences
21100237605	Health Sciences
21100237606	Health Sciences
21100237606	Physical Sciences
21100237607	Health Sciences
21100237608	Physical Sciences
21100237612	Physical Sciences
21100237613	Health Sciences
21100237615	Physical Sciences
21100237616	Physical Sciences
21100237620	Social Sciences
21100238408	Physical Sciences
21100238409	Social Sciences
21100238411	Physical Sciences
21100238601	Health Sciences
21100238602	Health Sciences
21100238603	Health Sciences
21100238613	Physical Sciences
21100238613	Social Sciences
21100238614	Health Sciences
21100238614	Physical Sciences
21100238615	Social Sciences
21100238624	Physical Sciences
21100238625	Social Sciences
21100238627	Health Sciences
21100238630	Physical Sciences
21100238630	Social Sciences
21100238631	Physical Sciences
21100238633	Health Sciences
21100238636	Social Sciences
21100238638	Physical Sciences
21100238638	Social Sciences
21100238639	Health Sciences
21100238660	Social Sciences
21100238667	Health Sciences
21100239208	Social Sciences
21100239225	Physical Sciences
21100239226	Social Sciences
21100239228	Health Sciences
21100239230	Physical Sciences
21100239231	Health Sciences
21100239231	Social Sciences
21100239232	Social Sciences
21100239234	Physical Sciences
21100239235	Physical Sciences
21100239237	Physical Sciences
21100239241	Physical Sciences
21100239242	Physical Sciences
21100239244	Physical Sciences
21100239245	Physical Sciences
21100239246	Physical Sciences
21100239248	Physical Sciences
21100239249	Physical Sciences
21100239250	Health Sciences
21100239255	Health Sciences
21100239256	Health Sciences
21100239257	Physical Sciences
21100239259	Physical Sciences
21100239260	Social Sciences
21100239261	Social Sciences
21100239262	Physical Sciences
21100239264	Physical Sciences
21100239265	Health Sciences
21100239402	Physical Sciences
21100239407	Health Sciences
21100239409	Health Sciences
21100239409	Physical Sciences
21100239601	Physical Sciences
21100239603	Social Sciences
21100239604	Physical Sciences
21100239606	Health Sciences
21100239608	Health Sciences
21100239615	Physical Sciences
21100239623	Physical Sciences
21100239625	Social Sciences
21100239646	Social Sciences
21100239659	Social Sciences
21100239661	Social Sciences
21100239803	Social Sciences
21100239819	Social Sciences
21100239823	Social Sciences
21100239824	Physical Sciences
21100239824	Social Sciences
21100239825	Physical Sciences
21100239827	Social Sciences
21100239828	Social Sciences
21100239829	Health Sciences
21100239831	Social Sciences
21100239833	Social Sciences
21100239834	Physical Sciences
21100239836	Social Sciences
21100239850	Physical Sciences
21100239852	Physical Sciences
21100239854	Physical Sciences
21100240000	Physical Sciences
21100240100	Physical Sciences
21100240100	Social Sciences
21100240200	Health Sciences
21100240300	Health Sciences
21100240400	Health Sciences
21100240500	Physical Sciences
21100240700	Physical Sciences
21100241203	Social Sciences
21100241204	Physical Sciences
21100241208	Health Sciences
21100241210	Physical Sciences
21100241213	Health Sciences
21100241217	Physical Sciences
21100241218	Physical Sciences
21100241219	Health Sciences
21100241220	Physical Sciences
21100241601	Physical Sciences
21100241603	Physical Sciences
21100241607	Social Sciences
21100241608	Health Sciences
21100241608	Physical Sciences
21100241619	Physical Sciences
21100241619	Social Sciences
21100241623	Physical Sciences
21100241629	Social Sciences
21100241632	Health Sciences
21100241635	Social Sciences
21100241646	Health Sciences
21100241657	Health Sciences
21100241659	Health Sciences
21100241660	Physical Sciences
21100241665	Social Sciences
21100241668	Health Sciences
21100241674	Physical Sciences
21100241674	Social Sciences
21100241676	Physical Sciences
21100241689	Health Sciences
21100241696	Health Sciences
21100241696	Social Sciences
21100241711	Social Sciences
21100241714	Social Sciences
21100241716	Physical Sciences
21100241730	Health Sciences
21100241730	Physical Sciences
21100241736	Physical Sciences
21100241736	Social Sciences
21100241737	Physical Sciences
21100241737	Social Sciences
21100241739	Physical Sciences
21100241749	Social Sciences
21100241756	Social Sciences
21100241758	Social Sciences
21100241760	Physical Sciences
21100241761	Physical Sciences
21100241762	Health Sciences
21100241763	Health Sciences
21100241763	Physical Sciences
21100241765	Physical Sciences
21100241766	Physical Sciences
21100241768	Physical Sciences
21100241768	Social Sciences
21100241773	Health Sciences
21100241774	Physical Sciences
21100241774	Social Sciences
21100241775	Health Sciences
21100241782	Physical Sciences
21100241782	Social Sciences
21100241784	Social Sciences
21100241785	Physical Sciences
21100241786	Physical Sciences
21100241788	Health Sciences
21100241789	Physical Sciences
21100241790	Physical Sciences
21100241791	Physical Sciences
21100241803	Social Sciences
21100241805	Social Sciences
21100241806	Social Sciences
21100241807	Health Sciences
21100241807	Physical Sciences
21100241808	Social Sciences
21100242201	Physical Sciences
21100242204	Physical Sciences
21100242204	Social Sciences
21100242208	Social Sciences
21100242210	Social Sciences
21100242217	Social Sciences
21100242221	Physical Sciences
21100242227	Physical Sciences
21100242229	Physical Sciences
21100242231	Physical Sciences
21100242231	Social Sciences
21100242232	Health Sciences
21100242232	Physical Sciences
21100242235	Physical Sciences
21100242236	Social Sciences
21100242238	Physical Sciences
21100242239	Physical Sciences
21100242239	Social Sciences
21100242240	Physical Sciences
21100242246	Health Sciences
21100242249	Physical Sciences
21100242251	Physical Sciences
21100242254	Health Sciences
21100242260	Social Sciences
21100242263	Physical Sciences
21100242265	Social Sciences
21100242269	Social Sciences
21100242270	Health Sciences
21100242403	Physical Sciences
21100242405	Health Sciences
21100242411	Social Sciences
21100242601	Physical Sciences
21100242603	Social Sciences
21100242605	Physical Sciences
21100242609	Social Sciences
21100242611	Social Sciences
21100242614	Physical Sciences
21100242616	Health Sciences
21100242617	Physical Sciences
21100242617	Social Sciences
21100242619	Social Sciences
21100242620	Social Sciences
21100242623	Health Sciences
21100242624	Physical Sciences
21100242812	Physical Sciences
21100242814	Health Sciences
21100242818	Social Sciences
21100242824	Social Sciences
21100242825	Social Sciences
21100242826	Health Sciences
21100242826	Physical Sciences
21100242826	Social Sciences
21100242828	Physical Sciences
21100242828	Social Sciences
21100242832	Social Sciences
21100242833	Social Sciences
21100242835	Health Sciences
21100242835	Physical Sciences
21100242840	Physical Sciences
21100243003	Health Sciences
21100243004	Social Sciences
21100243005	Social Sciences
21100243801	Health Sciences
21100243803	Health Sciences
21100243805	Health Sciences
21100243806	Health Sciences
21100243808	Health Sciences
21100244002	Physical Sciences
21100244003	Social Sciences
21100244201	Health Sciences
21100244201	Physical Sciences
21100244201	Social Sciences
21100244202	Social Sciences
21100244204	Health Sciences
21100244205	Physical Sciences
21100244209	Social Sciences
21100244210	Health Sciences
21100244211	Physical Sciences
21100244212	Health Sciences
21100244213	Social Sciences
21100244214	Physical Sciences
21100244215	Social Sciences
21100244219	Physical Sciences
21100244220	Social Sciences
21100244224	Social Sciences
21100244225	Physical Sciences
21100244225	Social Sciences
21100244227	Social Sciences
21100244228	Social Sciences
21100244230	Health Sciences
21100244405	Health Sciences
21100244407	Social Sciences
21100244604	Physical Sciences
21100244605	Social Sciences
21100244606	Social Sciences
21100244607	Physical Sciences
21100244612	Social Sciences
21100244620	Social Sciences
21100244625	Social Sciences
21100244626	Physical Sciences
21100244627	Social Sciences
21100244634	Physical Sciences
21100244649	Physical Sciences
21100244651	Physical Sciences
21100244652	Physical Sciences
21100244653	Health Sciences
21100244801	Health Sciences
21100244802	Health Sciences
21100244805	Health Sciences
21100244810	Health Sciences
21100244816	Health Sciences
21100244818	Social Sciences
21100244831	Physical Sciences
21100244834	Social Sciences
21100244835	Physical Sciences
21100244836	Physical Sciences
21100244841	Social Sciences
21100244842	Social Sciences
21100244843	Social Sciences
21100244847	Health Sciences
21100244850	Health Sciences
21100244857	Social Sciences
21100244867	Social Sciences
21100244868	Social Sciences
21100244873	Social Sciences
21100244880	Health Sciences
21100244880	Social Sciences
21100244898	Social Sciences
21100244904	Social Sciences
21100244923	Physical Sciences
21100244940	Social Sciences
21100244941	Social Sciences
21100244943	Social Sciences
21100244945	Social Sciences
21100244946	Social Sciences
21100244947	Social Sciences
21100244949	Social Sciences
21100244950	Social Sciences
21100244952	Social Sciences
21100245708	Social Sciences
21100245718	Physical Sciences
21100245721	Physical Sciences
21100245722	Social Sciences
21100245723	Health Sciences
21100245727	Health Sciences
21100245908	Social Sciences
21100245913	Social Sciences
21100245920	Social Sciences
21100245921	Social Sciences
21100245925	Social Sciences
21100246506	Physical Sciences
21100246506	Social Sciences
21100246515	Health Sciences
21100246531	Social Sciences
21100246533	Physical Sciences
21100246534	Physical Sciences
21100246539	Physical Sciences
21100246540	Physical Sciences
21100246540	Social Sciences
21100246541	Physical Sciences
21100246541	Social Sciences
21100246542	Physical Sciences
21100247018	Health Sciences
21100247019	Social Sciences
21100247023	Social Sciences
21100247024	Health Sciences
21100247033	Social Sciences
21100247035	Social Sciences
21100247037	Social Sciences
21100247039	Physical Sciences
21100247042	Physical Sciences
21100247045	Social Sciences
21100247059	Physical Sciences
21100247071	Social Sciences
21100247072	Physical Sciences
21100247075	Social Sciences
21100247092	Health Sciences
21100247096	Physical Sciences
21100247096	Social Sciences
21100247800	Physical Sciences
21100248002	Health Sciences
21100248003	Physical Sciences
21100248003	Social Sciences
21100248009	Social Sciences
21100248023	Health Sciences
21100248027	Health Sciences
21100248801	Health Sciences
21100248806	Physical Sciences
21100248810	Health Sciences
21100248812	Health Sciences
21100248847	Physical Sciences
21100248847	Social Sciences
21100248848	Physical Sciences
21100248865	Health Sciences
21100248865	Physical Sciences
21100248874	Social Sciences
21100248891	Physical Sciences
21100248895	Physical Sciences
21100248904	Physical Sciences
21100248905	Physical Sciences
21100248909	Social Sciences
21100248925	Social Sciences
21100248934	Social Sciences
21100252806	Physical Sciences
21100253060	Health Sciences
21100253082	Health Sciences
21100253111	Social Sciences
21100253181	Social Sciences
21100253384	Social Sciences
21100253392	Social Sciences
21100253424	Health Sciences
21100254279	Physical Sciences
21100254353	Health Sciences
21100254429	Physical Sciences
21100254486	Social Sciences
21100254589	Health Sciences
21100254615	Physical Sciences
21100254652	Physical Sciences
21100254652	Social Sciences
21100254690	Physical Sciences
21100255064	Physical Sciences
21100255068	Physical Sciences
21100255068	Social Sciences
21100255070	Physical Sciences
21100255082	Health Sciences
21100255082	Social Sciences
21100255088	Health Sciences
21100255088	Physical Sciences
21100255088	Social Sciences
21100255102	Physical Sciences
21100255109	Health Sciences
21100255120	Health Sciences
21100255350	Health Sciences
21100255350	Social Sciences
21100255376	Social Sciences
21100255381	Social Sciences
21100255391	Health Sciences
21100255395	Social Sciences
21100255399	Health Sciences
21100255400	Physical Sciences
21100255400	Social Sciences
21100255401	Social Sciences
21100255406	Social Sciences
21100255407	Physical Sciences
21100255413	Health Sciences
21100255419	Social Sciences
21100255421	Social Sciences
21100255423	Physical Sciences
21100255423	Social Sciences
21100255429	Health Sciences
21100255433	Social Sciences
21100255440	Health Sciences
21100255469	Social Sciences
21100255479	Social Sciences
21100255484	Social Sciences
21100255493	Physical Sciences
21100255498	Health Sciences
21100255501	Social Sciences
21100255503	Physical Sciences
21100255510	Social Sciences
21100255511	Social Sciences
21100255514	Social Sciences
21100255515	Social Sciences
21100255516	Physical Sciences
21100255516	Social Sciences
21100255518	Social Sciences
21100255526	Social Sciences
21100255536	Physical Sciences
21100255539	Social Sciences
21100255545	Social Sciences
21100255547	Social Sciences
21100255548	Physical Sciences
21100255552	Social Sciences
21100255571	Health Sciences
21100255572	Health Sciences
21100255724	Social Sciences
21100255732	Social Sciences
21100255737	Physical Sciences
21100256101	Physical Sciences
21100256102	Health Sciences
21100256106	Social Sciences
21100256120	Health Sciences
21100256129	Social Sciences
21100256943	Physical Sciences
21100256950	Health Sciences
21100256955	Physical Sciences
21100256959	Health Sciences
21100256959	Physical Sciences
21100256962	Health Sciences
21100256972	Physical Sciences
21100256972	Social Sciences
21100256974	Social Sciences
21100256976	Health Sciences
21100256977	Physical Sciences
21100256981	Social Sciences
21100256982	Health Sciences
21100256982	Physical Sciences
21100256984	Health Sciences
21100256989	Social Sciences
21100258382	Physical Sciences
21100258384	Social Sciences
21100258385	Health Sciences
21100258386	Social Sciences
21100258389	Physical Sciences
21100258396	Social Sciences
21100258397	Health Sciences
21100258399	Physical Sciences
21100258400	Health Sciences
21100258401	Social Sciences
21100258403	Social Sciences
21100258404	Health Sciences
21100258404	Physical Sciences
21100258425	Health Sciences
21100258611	Social Sciences
21100258613	Social Sciences
21100258616	Social Sciences
21100258618	Social Sciences
21100258621	Physical Sciences
21100258621	Social Sciences
21100258622	Social Sciences
21100258624	Social Sciences
21100258625	Social Sciences
21100258629	Physical Sciences
21100258629	Social Sciences
21100258630	Social Sciences
21100258631	Social Sciences
21100258632	Social Sciences
21100258633	Social Sciences
21100258635	Health Sciences
21100258636	Health Sciences
21100258637	Social Sciences
21100258736	Social Sciences
21100258739	Physical Sciences
21100258739	Social Sciences
21100258744	Social Sciences
21100258746	Social Sciences
21100258747	Physical Sciences
21100258748	Social Sciences
21100258749	Social Sciences
21100258750	Social Sciences
21100258751	Physical Sciences
21100258751	Social Sciences
21100258752	Social Sciences
21100258753	Health Sciences
21100258754	Health Sciences
21100258758	Social Sciences
21100258760	Social Sciences
21100258784	Physical Sciences
21100258804	Physical Sciences
21100258804	Social Sciences
21100258806	Social Sciences
21100258844	Social Sciences
21100258849	Social Sciences
21100258851	Social Sciences
21100258852	Social Sciences
21100258853	Health Sciences
21100258854	Social Sciences
21100258855	Physical Sciences
21100258855	Social Sciences
21100258856	Social Sciences
21100258857	Social Sciences
21100258858	Social Sciences
21100258881	Social Sciences
21100258911	Social Sciences
21100258947	Health Sciences
21100258947	Social Sciences
21100258966	Social Sciences
21100258967	Physical Sciences
21100259103	Physical Sciences
21100259103	Social Sciences
21100259107	Physical Sciences
21100259107	Social Sciences
21100259109	Social Sciences
21100259111	Social Sciences
21100259112	Health Sciences
21100259119	Social Sciences
21100259124	Social Sciences
21100259127	Health Sciences
21100259128	Physical Sciences
21100259129	Social Sciences
21100259506	Physical Sciences
21100259507	Social Sciences
21100259509	Physical Sciences
21100259513	Social Sciences
21100259514	Social Sciences
21100259516	Social Sciences
21100259532	Social Sciences
21100259537	Social Sciences
21100259540	Physical Sciences
21100259543	Social Sciences
21100259593	Social Sciences
21100259594	Social Sciences
21100259595	Social Sciences
21100260918	Physical Sciences
21100261712	Social Sciences
21100261935	Social Sciences
21100261937	Physical Sciences
21100261939	Social Sciences
21100261944	Physical Sciences
21100262198	Physical Sciences
21100262230	Social Sciences
21100262296	Physical Sciences
21100262299	Social Sciences
21100262305	Health Sciences
21100262310	Social Sciences
21100262312	Social Sciences
21100262313	Physical Sciences
21100262313	Social Sciences
21100262314	Physical Sciences
21100262316	Social Sciences
21100262317	Physical Sciences
21100262317	Social Sciences
21100262320	Physical Sciences
21100262412	Social Sciences
21100262490	Physical Sciences
21100262494	Health Sciences
21100262580	Physical Sciences
21100262587	Physical Sciences
21100264002	Physical Sciences
21100264006	Health Sciences
21100264007	Social Sciences
21100264008	Health Sciences
21100264008	Social Sciences
21100264009	Physical Sciences
21100264009	Social Sciences
21100264286	Social Sciences
21100264342	Physical Sciences
21100264366	Health Sciences
21100264366	Social Sciences
21100264483	Social Sciences
21100264566	Health Sciences
21100264569	Social Sciences
21100264650	Social Sciences
21100264811	Health Sciences
21100264813	Physical Sciences
21100264815	Social Sciences
21100264816	Physical Sciences
21100264817	Social Sciences
21100264819	Social Sciences
21100264820	Social Sciences
21100264821	Social Sciences
21100264880	Social Sciences
21100264891	Social Sciences
21100264904	Health Sciences
21100264966	Social Sciences
21100265006	Social Sciences
21100265015	Physical Sciences
21100265033	Health Sciences
21100265048	Physical Sciences
21100265048	Social Sciences
21100265049	Physical Sciences
21100265052	Social Sciences
21100265065	Physical Sciences
21100265065	Social Sciences
21100265080	Social Sciences
21100265102	Social Sciences
21100265182	Health Sciences
21100265336	Health Sciences
21100265343	Physical Sciences
21100265343	Social Sciences
21100265344	Physical Sciences
21100265444	Health Sciences
21100265609	Physical Sciences
21100265609	Social Sciences
21100265617	Physical Sciences
21100265617	Social Sciences
21100265630	Social Sciences
21100265641	Social Sciences
21100265654	Health Sciences
21100265662	Health Sciences
21100265667	Social Sciences
21100265668	Social Sciences
21100265696	Social Sciences
21100265745	Physical Sciences
21100265755	Physical Sciences
21100266501	Health Sciences
21100266502	Physical Sciences
21100266521	Physical Sciences
21100266548	Social Sciences
21100266566	Physical Sciences
21100266590	Social Sciences
21100266597	Physical Sciences
21100266696	Physical Sciences
21100266711	Social Sciences
21100266725	Social Sciences
21100266730	Physical Sciences
21100266730	Social Sciences
21100266735	Social Sciences
21100266736	Social Sciences
21100266738	Social Sciences
21100266906	Physical Sciences
21100267005	Physical Sciences
21100267041	Social Sciences
21100267789	Social Sciences
21100267793	Social Sciences
21100267903	Social Sciences
21100267916	Social Sciences
21100267917	Physical Sciences
21100267937	Social Sciences
21100267944	Social Sciences
21100267945	Social Sciences
21100267980	Health Sciences
21100268016	Physical Sciences
21100268024	Social Sciences
21100268047	Physical Sciences
21100268072	Health Sciences
21100268073	Social Sciences
21100268076	Social Sciences
21100268077	Social Sciences
21100268078	Social Sciences
21100268079	Health Sciences
21100268081	Social Sciences
21100268208	Health Sciences
21100268241	Social Sciences
21100268262	Social Sciences
21100268385	Social Sciences
21100268386	Social Sciences
21100268395	Social Sciences
21100268400	Physical Sciences
21100268400	Social Sciences
21100268403	Social Sciences
21100268406	Physical Sciences
21100268407	Physical Sciences
21100268407	Social Sciences
21100268408	Physical Sciences
21100268408	Social Sciences
21100268414	Physical Sciences
21100268418	Social Sciences
21100268419	Health Sciences
21100268428	Physical Sciences
21100268428	Social Sciences
21100269010	Social Sciences
21100269613	Physical Sciences
21100269613	Social Sciences
21100269616	Health Sciences
21100269616	Social Sciences
21100269620	Physical Sciences
21100269649	Physical Sciences
21100270000	Social Sciences
21100270200	Social Sciences
21100272906	Health Sciences
21100273223	Health Sciences
21100274221	Physical Sciences
21100274232	Physical Sciences
21100274242	Health Sciences
21100274246	Social Sciences
21100274247	Physical Sciences
21100274247	Social Sciences
21100274252	Physical Sciences
21100274264	Physical Sciences
21100274275	Health Sciences
21100274275	Physical Sciences
21100274341	Social Sciences
21100274406	Social Sciences
21100274755	Health Sciences
21100274869	Social Sciences
21100274870	Social Sciences
21100274874	Social Sciences
21100274875	Social Sciences
21100275406	Social Sciences
21100275418	Social Sciences
21100275419	Physical Sciences
21100275419	Social Sciences
21100275422	Social Sciences
21100275426	Social Sciences
21100275427	Social Sciences
21100275428	Social Sciences
21100275429	Social Sciences
21100275443	Health Sciences
21100275828	Social Sciences
21100275968	Physical Sciences
21100275968	Social Sciences
21100276218	Social Sciences
21100276221	Social Sciences
21100276413	Social Sciences
21100276782	Social Sciences
21100277040	Physical Sciences
21100277171	Health Sciences
21100277369	Social Sciences
21100277902	Health Sciences
21100278103	Health Sciences
21100278103	Physical Sciences
21100278105	Social Sciences
21100278305	Health Sciences
21100278308	Health Sciences
21100278313	Physical Sciences
21100278321	Social Sciences
21100281302	Physical Sciences
21100281302	Social Sciences
21100281306	Social Sciences
21100281307	Social Sciences
21100281309	Social Sciences
21100283367	Physical Sciences
21100283369	Health Sciences
21100283371	Social Sciences
21100283375	Social Sciences
21100283377	Physical Sciences
21100283377	Social Sciences
21100283701	Social Sciences
21100283711	Health Sciences
21100283711	Social Sciences
21100283718	Physical Sciences
21100283722	Health Sciences
21100283726	Social Sciences
21100283747	Social Sciences
21100283763	Physical Sciences
21100283765	Health Sciences
21100283766	Health Sciences
21100283772	Health Sciences
21100283775	Social Sciences
21100283777	Social Sciences
21100283786	Social Sciences
21100283790	Social Sciences
21100283795	Health Sciences
21100283796	Physical Sciences
21100283800	Physical Sciences
21100283803	Social Sciences
21100284241	Health Sciences
21100284251	Health Sciences
21100284428	Social Sciences
21100284506	Physical Sciences
21100284508	Social Sciences
21100284518	Physical Sciences
21100284918	Physical Sciences
21100284944	Physical Sciences
21100284945	Physical Sciences
21100284946	Social Sciences
21100284963	Health Sciences
21100284977	Physical Sciences
21100285028	Physical Sciences
21100285028	Social Sciences
21100285029	Physical Sciences
21100285029	Social Sciences
21100285030	Physical Sciences
21100285030	Social Sciences
21100285033	Social Sciences
21100285034	Social Sciences
21100285044	Social Sciences
21100285045	Physical Sciences
21100285048	Social Sciences
21100285049	Health Sciences
21100285051	Social Sciences
21100285052	Health Sciences
21100285057	Physical Sciences
21100285064	Physical Sciences
21100285069	Health Sciences
21100285074	Health Sciences
21100285075	Health Sciences
21100285075	Physical Sciences
21100285411	Physical Sciences
21100285411	Social Sciences
21100285419	Health Sciences
21100285431	Physical Sciences
21100285431	Social Sciences
21100285440	Social Sciences
21100285458	Social Sciences
21100285463	Social Sciences
21100285469	Social Sciences
21100285499	Physical Sciences
21100285725	Social Sciences
21100285729	Social Sciences
21100285741	Social Sciences
21100285745	Health Sciences
21100285756	Social Sciences
21100286309	Physical Sciences
21100286318	Physical Sciences
21100286318	Social Sciences
21100286340	Social Sciences
21100286342	Social Sciences
21100286366	Social Sciences
21100286375	Physical Sciences
21100286403	Social Sciences
21100286440	Social Sciences
21100286445	Social Sciences
21100286446	Social Sciences
21100286449	Physical Sciences
21100286463	Physical Sciences
21100286463	Social Sciences
21100286464	Health Sciences
21100286464	Physical Sciences
21100286464	Social Sciences
21100286465	Social Sciences
21100286471	Social Sciences
21100286801	Physical Sciences
21100286802	Physical Sciences
21100286802	Social Sciences
21100286804	Social Sciences
21100286805	Social Sciences
21100286806	Physical Sciences
21100286808	Physical Sciences
21100286809	Health Sciences
21100286809	Social Sciences
21100286820	Social Sciences
21100286852	Social Sciences
21100286862	Physical Sciences
21100286866	Health Sciences
21100286889	Physical Sciences
21100286889	Social Sciences
21100286892	Physical Sciences
21100286895	Social Sciences
21100286900	Social Sciences
21100286903	Social Sciences
21100286906	Physical Sciences
21100286906	Social Sciences
21100286919	Physical Sciences
21100286921	Health Sciences
21100286922	Health Sciences
21100286923	Social Sciences
21100286926	Social Sciences
21100286934	Physical Sciences
21100286940	Physical Sciences
21100286942	Social Sciences
21100286943	Social Sciences
21100286950	Social Sciences
21100286958	Physical Sciences
21100286971	Physical Sciences
21100286987	Social Sciences
21100286991	Health Sciences
21100287101	Physical Sciences
21100287109	Physical Sciences
21100287113	Physical Sciences
21100287116	Physical Sciences
21100287117	Health Sciences
21100287304	Social Sciences
21100287312	Social Sciences
21100287325	Physical Sciences
21100287593	Physical Sciences
21100287647	Social Sciences
21100291842	Social Sciences
21100291843	Social Sciences
21100291858	Social Sciences
21100292886	Social Sciences
21100293216	Social Sciences
21100293217	Social Sciences
21100293500	Social Sciences
